Jamaree Bouyea,PG,MIA,4,1.3,1.0,3.8,2022-2023
Jamaree Bouyea,PG,WAS,1,1.0,0.0,0.0,2022-2023
Tony Bradley,C,CHI,12,0.9,0.1,1.6,2022-2023
Malaki Branham,SF,SAS,66,2.7,1.9,10.2,2022-2023
Jarrell Brantley,PF,UTA,4,1.5,0.8,5.5,2022-2023
Christian Braun,SG,DEN,76,2.4,0.8,4.7,2022-2023
Mikal Bridges,SF,TOT,83,4.4,3.3,20.1,2022-2023
Mikal Bridges,SF,PHO,56,4.3,3.6,17.2,2022-2023
Mikal Bridges,SF,BRK,27,4.5,2.7,26.1,2022-2023
Oshae Brissett,SF,IND,65,3.4,0.7,6.1,2022-2023
Malcolm Brogdon,PG,BOS,67,4.2,3.7,14.9,2022-2023
Dillon Brooks,SF,MEM,73,3.3,2.6,14.3,2022-2023
Bruce Brown,SG,DEN,80,4.1,3.4,11.5,2022-2023
Greg Brown III,PF,POR,16,1.2,0.2,1.8,2022-2023
Jaylen Brown,SF,BOS,67,6.9,3.5,26.6,2022-2023
Kendall Brown,SG,IND,6,1.0,0.5,1.5,2022-2023
Moses Brown,C,TOT,36,3.9,0.1,4.3,2022-2023
Moses Brown,C,LAC,34,4.1,0.1,4.6,2022-2023
Moses Brown,C,BRK,2,0.0,0.0,0.0,2022-2023
Sterling Brown,SG,LAL,4,2.0,0.5,0.0,2022-2023
Troy Brown Jr.,SF,LAL,76,4.1,1.3,7.1,2022-2023
Jalen Brunson,PG,NYK,68,3.5,6.2,24.0,2022-2023
Thomas Bryant,C,TOT,59,5.7,0.5,9.8,2022-2023
Thomas Bryant,C,LAL,41,6.8,0.7,12.1,2022-2023
Thomas Bryant,C,DEN,18,3.3,0.1,4.6,2022-2023
Reggie Bullock,SF,DAL,78,3.6,1.4,7.2,2022-2023
Alec Burks,SG,DET,51,3.1,2.2,12.8,2022-2023
Deonte Burton,SG,SAC,2,0.0,0.0,0.0,2022-2023
Jared Butler,SG,OKC,6,0.7,1.3,6.2,2022-2023
Jimmy Butler,SF,MIA,64,5.9,5.3,22.9,2022-2023
John Butler,C,POR,19,0.9,0.6,2.4,2022-2023
Jamal Cain,SF,MIA,18,2.9,0.7,5.4,2022-2023
Kentavious Caldwell-Pope,SG,DEN,76,2.7,2.4,10.8,2022-2023
Facundo Campazzo,PG,DAL,8,0.3,1.1,1.3,2022-2023
Vlatko Čančar,PF,DEN,60,2.1,1.3,5.0,2022-2023
Clint Capela,C,ATL,65,11.0,0.9,12.0,2022-2023
Vernon Carey Jr.,C,WAS,11,1.0,0.3,0.5,2022-2023
Jevon Carter,PG,MIL,81,2.5,2.4,8.0,2022-2023
Wendell Carter Jr.,C,ORL,57,8.7,2.3,15.2,2022-2023
Michael Carter-Williams,PG,ORL,4,1.3,1.8,4.3,2022-2023
Alex Caruso,PG,CHI,67,2.9,2.9,5.6,2022-2023
Julian Champagnie,SF,TOT,17,3.5,0.6,9.7,2022-2023
Julian Champagnie,SF,PHI,2,0.0,0.0,0.0,2022-2023
Julian Champagnie,SF,SAS,15,4.0,0.7,11.0,2022-2023
Justin Champagnie,SF,TOT,5,1.6,0.8,2.2,2022-2023
Justin Champagnie,SF,TOR,3,1.3,0.3,2.0,2022-2023
Justin Champagnie,SF,BOS,2,2.0,1.5,2.5,2022-2023
Kennedy Chandler,PG,MEM,36,1.1,1.6,2.2,2022-2023
Max Christie,SG,LAL,41,1.8,0.5,3.1,2022-2023
Josh Christopher,SG,HOU,64,1.1,1.1,5.8,2022-2023
Brandon Clarke,PF,MEM,56,5.5,1.3,10.0,2022-2023
Jordan Clarkson,SG,UTA,61,4.0,4.4,20.8,2022-2023
Nic Claxton,C,BRK,76,9.2,1.9,12.6,2022-2023
Amir Coffey,SG,LAC,50,1.1,1.1,3.4,2022-2023
John Collins,PF,ATL,71,6.5,1.2,13.1,2022-2023
Zach Collins,C,SAS,63,6.4,2.9,11.6,2022-2023
Chance Comanche,C,POR,1,3.0,0.0,7.0,2022-2023
Mike Conley,PG,TOT,67,2.7,6.7,11.9,2022-2023
Mike Conley,PG,UTA,43,2.5,7.7,10.7,2022-2023
Mike Conley,PG,MIN,24,3.1,5.0,14.0,2022-2023
Pat Connaughton,SG,MIL,61,4.6,1.3,7.6,2022-2023
Xavier Cooks,PF,WAS,10,3.8,0.6,3.8,2022-2023
Robert Covington,PF,LAC,48,3.5,1.2,6.0,2022-2023
Torrey Craig,SF,PHO,79,5.4,1.5,7.4,2022-2023
Jae Crowder,SF,MIL,18,3.8,1.5,6.9,2022-2023
Jarrett Culver,SG,ATL,10,3.8,0.6,4.4,2022-2023
Cade Cunningham,PG,DET,12,6.2,6.0,19.9,2022-2023
Seth Curry,SG,BRK,61,1.6,1.6,9.2,2022-2023
Stephen Curry,PG,GSW,56,6.1,6.3,29.4,2022-2023
Dyson Daniels,PG,NOP,59,3.2,2.3,3.8,2022-2023
Anthony Davis,C,LAL,56,12.5,2.6,25.9,2022-2023
Johnny Davis,SG,WAS,28,2.3,1.0,5.8,2022-2023
Terence Davis,SG,SAC,64,2.2,1.0,6.7,2022-2023
JD Davison,PG,BOS,12,0.8,0.9,1.6,2022-2023
Darius Days,PF,HOU,4,1.5,0.3,3.8,2022-2023
Dewayne Dedmon,C,TOT,38,3.5,0.7,5.2,2022-2023
Dewayne Dedmon,C,MIA,30,3.6,0.5,5.7,2022-2023
Dewayne Dedmon,C,PHI,8,3.1,1.3,3.5,2022-2023
Matthew Dellavedova,PG,SAC,32,0.4,1.3,1.5,2022-2023
DeMar DeRozan,SF,CHI,74,4.6,5.1,24.5,2022-2023
Moussa Diabaté,PF,LAC,22,2.3,0.2,2.7,2022-2023
Mamadi Diakite,PF,CLE,22,1.4,0.4,2.6,2022-2023
Hamidou Diallo,SG,DET,56,3.5,1.0,9.3,2022-2023
Gorgui Dieng,C,SAS,31,3.5,1.7,3.9,2022-2023
Ousmane Dieng,SF,OKC,39,2.7,1.2,4.9,2022-2023
Spencer Dinwiddie,PG,TOT,79,3.4,6.5,17.3,2022-2023
Spencer Dinwiddie,PG,DAL,53,3.1,5.3,17.7,2022-2023
Spencer Dinwiddie,PG,BRK,26,4.1,9.1,16.5,2022-2023
Donte DiVincenzo,SG,GSW,72,4.5,3.5,9.4,2022-2023
Luka Dončić,PG,DAL,66,8.6,8.0,32.4,2022-2023
Tyler Dorsey,SG,DAL,3,0.7,0.0,3.0,2022-2023
Luguentz Dort,SG,OKC,74,4.6,2.1,13.7,2022-2023
Ayo Dosunmu,SG,CHI,80,2.8,2.6,8.6,2022-2023
Devon Dotson,PG,WAS,6,1.7,1.3,0.5,2022-2023
Jeff Dowtin,PG,TOR,25,0.9,1.2,2.4,2022-2023
PJ Dozier,SG,SAC,16,0.9,0.6,1.4,2022-2023
Goran Dragić,PG,TOT,58,1.4,2.6,6.3,2022-2023
Goran Dragić,PG,CHI,51,1.4,2.7,6.4,2022-2023
Goran Dragić,PG,MIL,7,1.7,1.7,5.6,2022-2023
Andre Drummond,C,CHI,67,6.6,0.5,6.0,2022-2023
Chris Duarte,SF,IND,46,2.5,1.4,7.9,2022-2023
David Duke Jr.,SG,BRK,23,1.3,0.9,3.7,2022-2023
Kris Dunn,PG,UTA,22,4.5,5.6,13.2,2022-2023
Kevin Durant,PF-SF,TOT,47,6.7,5.0,29.1,2022-2023
Kevin Durant,PF,BRK,39,6.7,5.3,29.7,2022-2023
Kevin Durant,SF,PHO,8,6.4,3.5,26.0,2022-2023
Jalen Duren,C,DET,67,8.9,1.1,9.1,2022-2023
Tari Eason,PF,HOU,82,6.0,1.1,9.3,2022-2023
Anthony Edwards,SG,MIN,79,5.8,4.4,24.6,2022-2023
Kessler Edwards,SF,TOT,36,1.7,0.6,2.8,2022-2023
Kessler Edwards,SF,BRK,14,1.0,0.1,1.1,2022-2023
Kessler Edwards,SF,SAC,22,2.1,1.0,3.9,2022-2023
Keon Ellis,SG,SAC,16,0.5,0.4,1.5,2022-2023
Joel Embiid,C,PHI,66,10.2,4.2,33.1,2022-2023
Drew Eubanks,C,POR,78,5.4,1.3,6.6,2022-2023
Bruno Fernando,C,TOT,39,3.5,0.8,3.9,2022-2023
Bruno Fernando,C,HOU,31,3.9,1.0,4.1,2022-2023
Bruno Fernando,C,ATL,8,1.9,0.1,3.4,2022-2023
Dorian Finney-Smith,PF,TOT,66,4.8,1.5,8.3,2022-2023
Dorian Finney-Smith,PF,DAL,40,4.7,1.5,9.1,2022-2023
Dorian Finney-Smith,PF,BRK,26,4.9,1.6,7.2,2022-2023
Malachi Flynn,PG,TOR,53,1.4,1.3,4.6,2022-2023
Simone Fontecchio,SF,UTA,52,1.7,0.8,6.3,2022-2023
Bryn Forbes,SG,MIN,25,0.6,0.7,3.6,2022-2023
Trent Forrest,PG,ATL,23,1.6,1.7,2.3,2022-2023
Michael Foster Jr.,PF,PHI,1,0.0,0.0,0.0,2022-2023
Evan Fournier,SG,NYK,27,1.8,1.3,6.1,2022-2023
De'Aaron Fox,PG,SAC,73,4.2,6.1,25.0,2022-2023
Markelle Fultz,PG,ORL,60,3.9,5.7,14.0,2022-2023
Wenyen Gabriel,PF,LAL,68,4.2,0.5,5.5,2022-2023
Daniel Gafford,C,WAS,78,5.6,1.1,9.0,2022-2023
Darius Garland,PG,CLE,69,2.7,7.8,21.6,2022-2023
Usman Garuba,PF,HOU,75,4.1,0.9,3.0,2022-2023
Luka Garza,C,MIN,28,2.3,0.6,6.5,2022-2023
Rudy Gay,PF,UTA,56,2.9,1.0,5.2,2022-2023
Paul George,SG,LAC,56,6.1,5.1,23.8,2022-2023
Taj Gibson,C,WAS,49,1.9,0.7,3.4,2022-2023
Josh Giddey,SG,OKC,76,7.9,6.2,16.6,2022-2023
Shai Gilgeous-Alexander,PG,OKC,68,4.8,5.5,31.4,2022-2023
Anthony Gill,PF,WAS,59,1.7,0.6,3.3,2022-2023
Jacob Gilyard,PG,MEM,1,4.0,7.0,3.0,2022-2023
Rudy Gobert,C,MIN,70,11.6,1.2,13.4,2022-2023
Jordan Goodwin,PG,WAS,62,3.3,2.7,6.6,2022-2023
Aaron Gordon,PF,DEN,68,6.6,3.0,16.3,2022-2023
Eric Gordon,SG,TOT,69,1.9,2.7,12.4,2022-2023
Eric Gordon,SG,HOU,47,2.1,2.9,13.1,2022-2023
Eric Gordon,SG,LAC,22,1.7,2.1,11.0,2022-2023
Devonte' Graham,PG,TOT,73,1.7,2.7,7.4,2022-2023
Devonte' Graham,PG,NOP,53,1.4,2.2,5.3,2022-2023
Devonte' Graham,PG,SAS,20,2.5,4.0,13.0,2022-2023
Jerami Grant,PF,POR,63,4.5,2.4,20.5,2022-2023
RaiQuan Gray,PF,BRK,1,9.0,7.0,16.0,2022-2023
A.J. Green,SG,MIL,35,1.3,0.6,4.4,2022-2023
Danny Green,SG,TOT,11,1.3,0.5,5.5,2022-2023
Danny Green,SG,MEM,3,1.3,0.7,3.0,2022-2023
Danny Green,SG,CLE,8,1.3,0.5,6.5,2022-2023
Draymond Green,PF,GSW,73,7.2,6.8,8.5,2022-2023
Jalen Green,SG,HOU,76,3.7,3.7,22.1,2022-2023
JaMychal Green,PF,GSW,57,3.6,0.9,6.4,2022-2023
Javonte Green,SG,CHI,32,2.8,0.7,5.2,2022-2023
Jeff Green,PF,DEN,56,2.6,1.2,7.8,2022-2023
Josh Green,SG,DAL,60,3.0,1.7,9.1,2022-2023
AJ Griffin,SF,ATL,72,2.1,1.0,8.9,2022-2023
Blake Griffin,C,BOS,41,3.8,1.5,4.1,2022-2023
Quentin Grimes,SG,NYK,71,3.2,2.1,11.3,2022-2023
Rui Hachimura,PF,TOT,63,4.5,0.9,11.2,2022-2023
Rui Hachimura,PF,WAS,30,4.3,1.2,13.0,2022-2023
Rui Hachimura,PF,LAL,33,4.7,0.7,9.6,2022-2023
Tyrese Haliburton,PG,IND,56,3.7,10.4,20.7,2022-2023
Jordan Hall,SF,SAS,9,1.3,1.2,3.1,2022-2023
R.J. Hampton,PG,TOT,47,1.9,1.1,6.4,2022-2023
R.J. Hampton,PG,ORL,26,1.5,1.3,5.7,2022-2023
R.J. Hampton,PG,DET,21,2.3,1.0,7.3,2022-2023
Tim Hardaway Jr.,SG,DAL,71,3.5,1.8,14.4,2022-2023
James Harden,PG,PHI,58,6.1,10.7,21.0,2022-2023
Jaden Hardy,SG,DAL,48,1.9,1.4,8.8,2022-2023
Ron Harper Jr.,SF,TOR,9,0.8,0.4,2.2,2022-2023
Montrezl Harrell,C,PHI,57,2.8,0.6,5.6,2022-2023
Gary Harris,SG,ORL,48,2.0,1.2,8.3,2022-2023
Joe Harris,SG,BRK,74,2.2,1.4,7.6,2022-2023
Kevon Harris,SG,ORL,34,2.1,0.5,4.1,2022-2023
Tobias Harris,PF,PHI,74,5.7,2.5,14.7,2022-2023
Shaquille Harrison,SG,POR,5,4.4,6.0,8.8,2022-2023
Josh Hart,SF-SG,TOT,76,7.8,3.8,9.8,2022-2023
Josh Hart,SF,POR,51,8.2,3.9,9.5,2022-2023
Josh Hart,SG,NYK,25,7.0,3.6,10.2,2022-2023
Isaiah Hartenstein,C,NYK,82,6.5,1.2,5.0,2022-2023
Udonis Haslem,C,MIA,7,1.6,0.0,3.9,2022-2023
Sam Hauser,PF,BOS,80,2.6,0.9,6.4,2022-2023
Jaxson Hayes,C,NOP,47,2.8,0.7,5.0,2022-2023
Killian Hayes,PG,DET,76,2.9,6.2,10.3,2022-2023
Gordon Hayward,SF,CHO,50,4.3,4.1,14.7,2022-2023
Juancho Hernangómez,PF,TOR,42,2.9,0.6,2.9,2022-2023
Willy Hernangómez,C,NOP,38,4.7,0.9,6.9,2022-2023
Tyler Herro,SG,MIA,67,5.4,4.2,20.1,2022-2023
Buddy Hield,SF,IND,80,5.0,2.8,16.8,2022-2023
Haywood Highsmith,SF,MIA,54,3.5,0.8,4.4,2022-2023
George Hill,PG,TOT,46,1.8,2.4,5.0,2022-2023
George Hill,PG,MIL,35,1.9,2.5,5.0,2022-2023
George Hill,PG,IND,11,1.6,1.9,5.2,2022-2023
Malcolm Hill,SF,CHI,5,0.6,0.0,1.0,2022-2023
Aaron Holiday,PG,ATL,63,1.2,1.4,3.9,2022-2023
Jrue Holiday,PG,MIL,67,5.1,7.4,19.3,2022-2023
Justin Holiday,SG,TOT,46,1.2,0.9,4.5,2022-2023
Justin Holiday,SG,ATL,28,0.8,0.9,4.5,2022-2023
Justin Holiday,SG,DAL,18,1.8,0.9,4.4,2022-2023
Richaun Holmes,C,SAC,42,1.9,0.2,3.1,2022-2023
Al Horford,C,BOS,63,6.2,3.0,9.8,2022-2023
Talen Horton-Tucker,SG,UTA,65,3.2,3.8,10.7,2022-2023
Danuel House Jr.,SF,PHI,56,1.7,0.8,4.8,2022-2023
Caleb Houstan,SF,ORL,51,1.9,0.6,3.8,2022-2023
Trevor Hudgins,PG,HOU,5,0.0,0.6,1.8,2022-2023
Kevin Huerter,SG,SAC,75,3.3,2.9,15.2,2022-2023
Jay Huff,C,WAS,7,3.0,1.4,7.3,2022-2023
De'Andre Hunter,SF,ATL,67,4.2,1.4,15.4,2022-2023
Bones Hyland,PG,TOT,56,2.4,3.1,11.8,2022-2023
Bones Hyland,PG,DEN,42,2.0,3.0,12.1,2022-2023
Bones Hyland,PG,LAC,14,3.5,3.4,10.8,2022-2023
Serge Ibaka,C,MIL,16,2.8,0.3,4.1,2022-2023
Andre Iguodala,SF,GSW,8,2.1,2.4,2.1,2022-2023
Joe Ingles,SF,MIL,46,2.8,3.3,6.9,2022-2023
Brandon Ingram,SF,NOP,45,5.5,5.8,24.7,2022-2023
Kyrie Irving,PG,TOT,60,5.1,5.5,27.1,2022-2023
Kyrie Irving,PG,BRK,40,5.1,5.3,27.1,2022-2023
Kyrie Irving,PG,DAL,20,5.0,6.0,27.0,2022-2023
Jonathan Isaac,PF,ORL,11,4.0,0.5,5.0,2022-2023
Jaden Ivey,SG,DET,74,3.9,5.2,16.3,2022-2023
Frank Jackson,PG,UTA,1,2.0,1.0,0.0,2022-2023
Isaiah Jackson,C,IND,63,4.5,0.8,7.2,2022-2023
Jaren Jackson Jr.,C,MEM,63,6.8,1.0,18.6,2022-2023
Justin Jackson,SF,BOS,23,0.7,0.4,0.9,2022-2023
Quenton Jackson,PG,WAS,9,0.9,1.7,6.2,2022-2023
Reggie Jackson,PG,TOT,68,2.1,3.4,10.2,2022-2023
Reggie Jackson,PG,LAC,52,2.2,3.5,10.9,2022-2023
Reggie Jackson,PG,DEN,16,1.8,3.1,7.9,2022-2023
LeBron James,PF,LAL,55,8.3,6.8,28.9,2022-2023
Ty Jerome,SG,GSW,45,1.7,3.0,6.9,2022-2023
Isaiah Joe,SG,OKC,73,2.4,1.2,9.5,2022-2023
Alize Johnson,PF,SAS,4,2.5,0.3,1.8,2022-2023
Cameron Johnson,PF,TOT,42,4.4,1.9,15.5,2022-2023
Cameron Johnson,PF,PHO,17,3.8,1.5,13.9,2022-2023
Cameron Johnson,PF,BRK,25,4.8,2.1,16.6,2022-2023
Jalen Johnson,SF,ATL,70,4.0,1.2,5.6,2022-2023
James Johnson,PF,IND,18,1.7,0.8,2.8,2022-2023
Keldon Johnson,SF,SAS,63,5.0,2.9,22.0,2022-2023
Keon Johnson,SG,POR,40,1.1,1.5,4.7,2022-2023
Stanley Johnson,SF,SAS,30,3.2,2.2,5.8,2022-2023
Nikola Jokić,C,DEN,69,11.8,9.8,24.5,2022-2023
Carlik Jones,PG,CHI,7,0.7,0.9,2.9,2022-2023
Damian Jones,C,TOT,41,3.0,0.4,3.5,2022-2023
Damian Jones,C,LAL,22,2.5,0.2,2.5,2022-2023
Damian Jones,C,UTA,19,3.5,0.6,4.6,2022-2023
Derrick Jones Jr.,SF,CHI,64,2.4,0.5,5.0,2022-2023
Herbert Jones,SF,NOP,66,4.1,2.5,9.8,2022-2023
Kai Jones,C,CHO,46,2.7,0.3,3.4,2022-2023
Tre Jones,PG,SAS,68,3.6,6.6,12.9,2022-2023
Tyus Jones,PG,MEM,80,2.5,5.2,10.3,2022-2023
DeAndre Jordan,C,DEN,39,5.2,0.9,5.1,2022-2023
Cory Joseph,PG,DET,62,1.7,3.5,6.9,2022-2023
Nikola Jović,PF,MIA,15,2.1,0.7,5.5,2022-2023
Johnny Juzang,SF,UTA,18,2.2,0.4,4.8,2022-2023
Mfiondu Kabengele,PF,BOS,4,2.5,0.0,1.5,2022-2023
Frank Kaminsky,C,TOT,36,1.4,0.9,2.5,2022-2023
Frank Kaminsky,C,ATL,26,1.4,0.8,2.7,2022-2023
Frank Kaminsky,C,HOU,10,1.6,1.1,1.8,2022-2023
Trevor Keels,SG,NYK,3,0.7,0.0,1.0,2022-2023
Luke Kennard,SG,TOT,59,2.7,1.5,9.3,2022-2023
Luke Kennard,SG,LAC,35,2.4,1.1,7.8,2022-2023
Luke Kennard,SG,MEM,24,3.1,2.3,11.3,2022-2023
Walker Kessler,C,UTA,74,8.4,0.9,9.2,2022-2023
Braxton Key,SF,DET,3,0.3,0.0,1.3,2022-2023
Louis King,SF,PHI,1,4.0,2.0,20.0,2022-2023
Corey Kispert,SF,WAS,74,2.8,1.2,11.1,2022-2023
Maxi Kleber,C,DAL,37,3.6,1.4,5.9,2022-2023
Nathan Knight,PF,MIN,38,1.5,0.3,3.7,2022-2023
Kevin Knox,PF-SF,TOT,63,2.8,0.5,6.6,2022-2023
Kevin Knox,PF,DET,42,2.6,0.4,5.6,2022-2023
Kevin Knox,SF,POR,21,3.3,0.9,8.5,2022-2023
Christian Koloko,C,TOR,58,2.9,0.5,3.1,2022-2023
John Konchar,SG,MEM,72,4.3,1.4,5.1,2022-2023
Furkan Korkmaz,SG,PHI,37,1.1,0.6,3.8,2022-2023
Luke Kornet,C,BOS,69,2.9,0.8,3.8,2022-2023
Vit Krejci,PG,ATL,29,0.9,0.6,1.2,2022-2023
Jonathan Kuminga,PF,GSW,67,3.4,1.9,9.9,2022-2023
Kyle Kuzma,PF,WAS,64,7.2,3.7,21.2,2022-2023
Anthony Lamb,SF,GSW,62,3.5,1.5,6.7,2022-2023
Jock Landale,C,PHO,69,4.1,1.0,6.6,2022-2023
Romeo Langford,SG,SAS,43,2.7,1.2,6.9,2022-2023
Jake LaRavia,PF,MEM,35,1.8,0.6,3.0,2022-2023
Zach LaVine,SG,CHI,77,4.5,4.2,24.8,2022-2023
A.J. Lawson,SG,TOT,15,1.4,0.1,3.7,2022-2023
A.J. Lawson,SG,MIN,1,1.0,0.0,2.0,2022-2023
A.J. Lawson,SG,DAL,14,1.4,0.1,3.9,2022-2023
Damion Lee,SG,PHO,74,3.0,1.3,8.2,2022-2023
Saben Lee,PG,TOT,25,1.8,2.7,6.0,2022-2023
Saben Lee,PG,PHI,2,0.0,1.0,3.0,2022-2023
Saben Lee,PG,PHO,23,2.0,2.8,6.3,2022-2023
Alex Len,C,SAC,26,2.3,0.5,1.7,2022-2023
Kawhi Leonard,SF,LAC,52,6.5,3.9,23.8,2022-2023
Meyers Leonard,C,MIL,9,3.8,0.1,4.8,2022-2023
Caris LeVert,SG,CLE,74,3.8,3.9,12.1,2022-2023
Kira Lewis Jr.,PG,NOP,25,1.3,0.9,4.6,2022-2023
Damian Lillard,PG,POR,58,4.8,7.3,32.2,2022-2023
Nassir Little,SF,POR,54,2.6,0.9,6.6,2022-2023
Isaiah Livers,PF,DET,52,2.8,0.8,6.7,2022-2023
Kenneth Lofton Jr.,PF,MEM,24,2.1,0.8,5.0,2022-2023
Kevon Looney,C,GSW,82,9.3,2.5,7.0,2022-2023
Brook Lopez,C,MIL,78,6.7,1.3,15.9,2022-2023
Robin Lopez,C,CLE,37,1.4,0.5,3.0,2022-2023
Kevin Love,PF,TOT,62,6.4,1.9,8.2,2022-2023
Kevin Love,PF,CLE,41,6.8,1.9,8.5,2022-2023
Kevin Love,PF,MIA,21,5.7,1.9,7.7,2022-2023
Kyle Lowry,PG,MIA,55,4.1,5.1,11.2,2022-2023
Trey Lyles,PF,SAC,74,4.1,0.9,7.6,2022-2023
Théo Maledon,PG,CHO,44,2.8,3.5,6.7,2022-2023
Sandro Mamukelashvili,C,TOT,43,4.3,1.4,6.1,2022-2023
Sandro Mamukelashvili,C,MIL,24,2.3,0.7,2.4,2022-2023
Sandro Mamukelashvili,C,SAS,19,6.8,2.4,10.8,2022-2023
Terance Mann,SG,LAC,81,3.4,2.3,8.8,2022-2023
Tre Mann,PG,OKC,67,2.3,1.8,7.7,2022-2023
Boban Marjanović,C,HOU,31,1.9,0.3,3.3,2022-2023
Lauri Markkanen,SF,UTA,66,8.6,1.9,25.6,2022-2023
Naji Marshall,SF,NOP,77,3.6,2.5,9.1,2022-2023
