Nikola Jokić,C,DEN,74,13.8,7.9,27.1,2021-2022
Carlik Jones,PG,TOT,5,0.6,1.0,0.8,2021-2022
Carlik Jones,PG,DAL,3,1.0,1.7,0.7,2021-2022
Carlik Jones,PG,DEN,2,0.0,0.0,1.0,2021-2022
Damian Jones,C,SAC,56,4.4,1.2,8.1,2021-2022
Derrick Jones Jr.,PF,CHI,51,3.3,0.6,5.6,2021-2022
Herbert Jones,PF,NOP,78,3.8,2.1,9.5,2021-2022
Jemerrio Jones,SF,LAL,2,1.5,0.0,2.0,2021-2022
Kai Jones,C,CHO,21,0.5,0.2,1.0,2021-2022
Mason Jones,SG,LAL,4,2.5,1.0,6.8,2021-2022
Tre Jones,PG,SAS,69,2.2,3.4,6.0,2021-2022
Tyus Jones,PG,MEM,73,2.4,4.4,8.7,2021-2022
DeAndre Jordan,C,TOT,48,5.5,0.4,4.3,2021-2022
DeAndre Jordan,C,LAL,32,5.4,0.4,4.1,2021-2022
DeAndre Jordan,C,PHI,16,5.8,0.5,4.6,2021-2022
Cory Joseph,PG,DET,65,2.7,3.6,8.0,2021-2022
Georgios Kalaitzakis,SF,TOT,13,1.6,0.9,6.6,2021-2022
Georgios Kalaitzakis,SF,MIL,9,0.9,0.0,1.8,2021-2022
Georgios Kalaitzakis,SF,OKC,4,3.3,3.0,17.5,2021-2022
Frank Kaminsky,C,PHO,9,4.6,1.4,10.6,2021-2022
Luke Kennard,SG,LAC,70,3.3,2.1,11.9,2021-2022
Braxton Key,SF,TOT,11,4.5,1.0,7.2,2021-2022
Braxton Key,SF,PHI,2,1.0,0.5,1.0,2021-2022
Braxton Key,SF,DET,9,5.3,1.1,8.6,2021-2022
George King,SF,DAL,4,1.3,0.0,0.3,2021-2022
Louis King,SF,SAC,10,1.2,0.9,4.5,2021-2022
Corey Kispert,SF,WAS,77,2.7,1.1,8.2,2021-2022
Maxi Kleber,PF,DAL,59,5.9,1.2,7.0,2021-2022
Brandon Knight,PG,DAL,5,1.6,1.6,6.4,2021-2022
Nathan Knight,PF,MIN,37,2.3,0.6,3.7,2021-2022
Kevin Knox,SF,TOT,30,1.5,0.3,3.1,2021-2022
Kevin Knox,SF,NYK,13,1.7,0.2,3.6,2021-2022
Kevin Knox,SF,ATL,17,1.3,0.4,2.7,2021-2022
John Konchar,SG,MEM,72,4.6,1.5,4.8,2021-2022
Furkan Korkmaz,SG,PHI,67,2.6,1.9,7.6,2021-2022
Luke Kornet,C,TOT,15,1.9,0.6,2.0,2021-2022
Luke Kornet,C,CLE,2,1.5,0.5,2.0,2021-2022
Luke Kornet,C,MIL,1,1.0,0.0,0.0,2021-2022
Luke Kornet,C,BOS,12,2.1,0.7,2.2,2021-2022
Vit Krejci,SG,OKC,30,3.4,1.9,6.2,2021-2022
Arnoldas Kulboka,SF,CHO,2,0.0,0.0,0.0,2021-2022
Jonathan Kuminga,SF,GSW,70,3.3,0.9,9.3,2021-2022
Kyle Kuzma,PF,WAS,66,8.5,3.5,17.1,2021-2022
Anthony Lamb,SF,SAS,2,0.5,1.0,0.0,2021-2022
Jeremy Lamb,SF-SG,TOT,56,2.8,1.4,7.3,2021-2022
Jeremy Lamb,SF,IND,39,2.4,1.3,7.1,2021-2022
Jeremy Lamb,SG,SAC,17,3.5,1.8,7.9,2021-2022
Jock Landale,C,SAS,54,2.6,0.8,4.9,2021-2022
Romeo Langford,SG,TOT,48,2.3,0.4,4.5,2021-2022
Romeo Langford,SG,BOS,44,2.4,0.4,4.7,2021-2022
Romeo Langford,SG,SAS,4,1.0,0.5,2.8,2021-2022
Zach LaVine,SF,CHI,67,4.6,4.5,24.4,2021-2022
Jake Layman,SF,MIN,34,1.1,0.3,2.4,2021-2022
Damion Lee,SG,GSW,63,3.2,1.0,7.4,2021-2022
Saben Lee,PG,DET,37,2.4,2.9,5.6,2021-2022
Alex Len,C,SAC,39,4.1,1.2,6.0,2021-2022
Caris LeVert,SG,TOT,58,3.7,4.3,17.0,2021-2022
Caris LeVert,SG,IND,39,3.8,4.4,18.7,2021-2022
Caris LeVert,SG,CLE,19,3.4,3.9,13.6,2021-2022
Kira Lewis Jr.,PG,NOP,24,1.6,2.0,5.9,2021-2022
Scottie Lewis,SG,CHO,2,0.0,0.5,0.5,2021-2022
Damian Lillard,PG,POR,29,4.1,7.3,24.0,2021-2022
Nassir Little,SF,POR,42,5.6,1.3,9.8,2021-2022
Isaiah Livers,SF,DET,19,3.0,1.1,6.4,2021-2022
Kevon Looney,C,GSW,82,7.3,2.0,6.0,2021-2022
Brook Lopez,C,MIL,13,4.1,0.5,12.4,2021-2022
Robin Lopez,C,ORL,36,3.5,1.5,7.1,2021-2022
Didi Louzada,SG-SF,TOT,9,1.9,0.6,3.9,2021-2022
Didi Louzada,SF,NOP,2,1.0,0.5,0.0,2021-2022
Didi Louzada,SG,POR,7,2.1,0.6,5.0,2021-2022
Kevin Love,PF,CLE,74,7.2,2.2,13.6,2021-2022
Kyle Lowry,PG,MIA,63,4.5,7.5,13.4,2021-2022
Gabriel Lundberg,SG,PHO,4,1.8,2.8,3.3,2021-2022
Timothé Luwawu-Cabarrot,SF,ATL,52,1.6,0.8,4.4,2021-2022
Trey Lyles,PF,TOT,75,5.1,1.2,10.5,2021-2022
Trey Lyles,PF,DET,51,4.8,1.1,10.4,2021-2022
Trey Lyles,PF,SAC,24,5.6,1.3,10.6,2021-2022
Théo Maledon,PG,OKC,51,2.6,2.2,7.1,2021-2022
Sandro Mamukelashvili,PF,MIL,41,2.0,0.5,3.8,2021-2022
Terance Mann,SF,LAC,81,5.2,2.6,10.8,2021-2022
Tre Mann,PG,OKC,60,2.9,1.5,10.4,2021-2022
Boban Marjanović,C,DAL,23,1.7,0.1,4.3,2021-2022
Lauri Markkanen,PF,CLE,61,5.7,1.3,14.8,2021-2022
Naji Marshall,SF,NOP,55,2.6,1.1,5.7,2021-2022
Caleb Martin,SF,MIA,60,3.8,1.1,9.2,2021-2022
Cody Martin,SF,CHO,71,4.0,2.5,7.7,2021-2022
Kelan Martin,SF,TOT,30,1.8,0.7,5.7,2021-2022
Kelan Martin,SF,IND,27,2.0,0.8,6.3,2021-2022
Kelan Martin,SF,BOS,3,0.7,0.0,0.0,2021-2022
Kenyon Martin Jr.,SF,HOU,79,3.8,1.3,8.8,2021-2022
Garrison Mathews,SG,HOU,65,2.9,1.0,10.0,2021-2022
Dakota Mathias,SG,MEM,6,0.3,0.2,1.0,2021-2022
Wesley Matthews,SG,MIL,49,1.9,0.7,5.1,2021-2022
Tyrese Maxey,PG,PHI,75,3.2,4.3,17.5,2021-2022
Skylar Mays,SG,ATL,28,0.9,0.6,2.9,2021-2022
Miles McBride,PG,NYK,40,1.1,1.0,2.2,2021-2022
Mac McClung,SG-PG,TOT,2,1.5,0.5,4.0,2021-2022
Mac McClung,PG,CHI,1,0.0,0.0,2.0,2021-2022
Mac McClung,SG,LAL,1,3.0,1.0,6.0,2021-2022
CJ McCollum,SG,TOT,62,4.3,5.1,22.1,2021-2022
CJ McCollum,SG,POR,36,4.3,4.5,20.5,2021-2022
CJ McCollum,SG,NOP,26,4.5,5.8,24.3,2021-2022
T.J. McConnell,PG,IND,27,3.3,4.9,8.5,2021-2022
Jaden McDaniels,PF,MIN,70,4.2,1.1,9.2,2021-2022
Jalen McDaniels,SF,CHO,55,3.1,1.1,6.2,2021-2022
Doug McDermott,PF,SAS,51,2.3,1.3,11.3,2021-2022
JaVale McGee,C,PHO,74,6.7,0.6,9.2,2021-2022
Cameron McGriff,SF,POR,3,5.0,1.0,4.7,2021-2022
Rodney McGruder,SG,DET,51,2.2,0.9,5.4,2021-2022
Alfonzo McKinnie,SF,CHI,17,1.9,0.3,3.5,2021-2022
JaQuori McLaughlin,PG,DAL,4,0.0,0.5,0.0,2021-2022
Jordan McLaughlin,PG,MIN,62,1.5,2.9,3.8,2021-2022
Ben McLemore,SG,POR,64,1.6,0.9,10.2,2021-2022
De'Anthony Melton,SG,MEM,73,4.5,2.7,10.8,2021-2022
Sam Merrill,SG,MEM,6,1.2,0.7,4.2,2021-2022
Chimezie Metu,C,SAC,60,5.6,1.0,8.9,2021-2022
Khris Middleton,SF,MIL,66,5.4,5.4,20.1,2021-2022
C.J. Miles,SG,BOS,1,0.0,0.0,0.0,2021-2022
Patty Mills,PG,BRK,81,1.9,2.3,11.4,2021-2022
Paul Millsap,PF,TOT,33,3.5,0.9,3.5,2021-2022
Paul Millsap,PF,BRK,24,3.7,1.0,3.4,2021-2022
Paul Millsap,PF,PHI,9,2.8,0.6,3.7,2021-2022
Shake Milton,PG,PHI,55,2.6,2.5,8.2,2021-2022
Davion Mitchell,PG,SAC,75,2.2,4.2,11.5,2021-2022
Donovan Mitchell,SG,UTA,67,4.2,5.3,25.9,2021-2022
Evan Mobley,PF,CLE,69,8.3,2.5,15.0,2021-2022
Malik Monk,SG,LAL,76,3.4,2.9,13.8,2021-2022
Greg Monroe,C,TOT,14,4.6,1.6,5.4,2021-2022
Greg Monroe,C,MIN,4,6.0,4.0,7.3,2021-2022
Greg Monroe,C,WAS,2,5.0,0.5,4.0,2021-2022
Greg Monroe,C,MIL,5,4.2,0.4,5.4,2021-2022
Greg Monroe,C,UTA,3,3.0,1.0,4.0,2021-2022
Moses Moody,SG,GSW,52,1.5,0.4,4.4,2021-2022
Xavier Moon,SG,LAC,10,1.4,2.4,5.8,2021-2022
Matt Mooney,SG,NYK,1,0.0,0.0,0.0,2021-2022
Ja Morant,PG,MEM,57,5.7,6.7,27.4,2021-2022
Juwan Morgan,PF,TOT,2,2.0,0.5,2.5,2021-2022
Juwan Morgan,PF,TOR,1,4.0,1.0,5.0,2021-2022
Juwan Morgan,PF,BOS,1,0.0,0.0,0.0,2021-2022
Jaylen Morris,SG,SAS,3,0.7,0.7,0.7,2021-2022
Marcus Morris,PF,LAC,54,4.4,2.1,15.4,2021-2022
Markieff Morris,PF,MIA,17,2.6,1.4,7.6,2021-2022
Monte Morris,PG,DEN,75,3.0,4.4,12.6,2021-2022
Emmanuel Mudiay,PG,SAC,2,0.0,2.0,1.5,2021-2022
Mychal Mulder,PG,TOT,17,1.4,0.3,4.1,2021-2022
Mychal Mulder,PG,ORL,15,1.4,0.2,3.7,2021-2022
Mychal Mulder,PG,MIA,2,1.5,1.0,7.0,2021-2022
Ade Murkey,SG,SAC,1,0.0,0.0,0.0,2021-2022
Trey Murphy III,SF,NOP,62,2.4,0.6,5.4,2021-2022
Dejounte Murray,PG,SAS,68,8.3,9.2,21.1,2021-2022
Mike Muscala,C,OKC,43,3.0,0.5,8.0,2021-2022
Svi Mykhailiuk,SF,TOR,56,1.6,0.8,4.6,2021-2022
Abdel Nader,SF,PHO,14,1.9,0.5,2.4,2021-2022
Larry Nance Jr.,PF,TOT,46,5.4,1.8,7.0,2021-2022
Larry Nance Jr.,PF,POR,37,5.6,2.0,6.9,2021-2022
Larry Nance Jr.,PF,NOP,9,4.3,0.9,7.3,2021-2022
RJ Nembhard Jr.,SG,CLE,14,0.5,0.9,1.1,2021-2022
Aaron Nesmith,SF,BOS,52,1.7,0.4,3.8,2021-2022
Raul Neto,PG,WAS,70,1.9,3.1,7.5,2021-2022
Malik Newman,PG,CLE,1,1.0,1.0,8.0,2021-2022
Georges Niang,PF,PHI,76,2.7,1.3,9.2,2021-2022
Daishen Nix,SG,HOU,24,1.4,1.7,3.2,2021-2022
Zeke Nnaji,PF,DEN,41,3.6,0.4,6.6,2021-2022
Nerlens Noel,C,NYK,25,5.6,0.9,3.4,2021-2022
Jaylen Nowell,SG,MIN,62,2.0,2.1,8.5,2021-2022
Frank Ntilikina,PG,DAL,58,1.4,1.2,4.1,2021-2022
Jusuf Nurkić,C,POR,56,11.1,2.8,15.0,2021-2022
David Nwaba,SF,HOU,46,3.3,0.8,5.1,2021-2022
Jordan Nwora,SF,MIL,62,3.6,1.0,7.9,2021-2022
Royce O'Neale,SF,UTA,77,4.8,2.5,7.4,2021-2022
Semi Ojeleye,PF,TOT,30,2.5,0.3,3.3,2021-2022
Semi Ojeleye,PF,MIL,20,2.9,0.3,2.9,2021-2022
Semi Ojeleye,PF,LAC,10,1.6,0.4,4.1,2021-2022
Chuma Okeke,PF,ORL,70,5.0,1.7,8.6,2021-2022
Josh Okogie,SG,MIN,49,1.4,0.5,2.7,2021-2022
Onyeka Okongwu,C,ATL,48,5.9,1.1,8.2,2021-2022
Isaac Okoro,SF,CLE,67,3.0,1.8,8.8,2021-2022
KZ Okpala,PF,MIA,21,2.0,0.7,3.7,2021-2022
Victor Oladipo,SG,MIA,8,2.9,3.5,12.4,2021-2022
Cameron Oliver,SF,ATL,2,3.0,1.5,11.5,2021-2022
Kelly Olynyk,C,DET,40,4.4,2.8,9.1,2021-2022
Eugene Omoruyi,SF,DAL,4,1.8,0.5,1.8,2021-2022
Miye Oni,SG,UTA,16,0.4,0.3,0.3,2021-2022
Cedi Osman,SF,CLE,66,2.2,2.0,10.7,2021-2022
Daniel Oturu,C,TOR,3,1.7,0.0,3.0,2021-2022
Kelly Oubre Jr.,SF,CHO,76,4.0,1.1,15.0,2021-2022
Jaysean Paige,PG,DET,1,1.0,1.0,0.0,2021-2022
Trayvon Palmer,SG,DET,1,2.0,0.0,0.0,2021-2022
Kevin Pangos,PG,CLE,24,0.5,1.3,1.6,2021-2022
Jabari Parker,PF,BOS,12,2.3,0.5,4.4,2021-2022
Eric Paschall,PF,UTA,58,1.8,0.6,5.8,2021-2022
Chris Paul,PG,PHO,65,4.4,10.8,14.7,2021-2022
Cameron Payne,PG,PHO,58,3.0,4.9,10.8,2021-2022
Elfrid Payton,PG,PHO,50,1.8,2.0,3.0,2021-2022
Gary Payton II,PG,GSW,71,3.5,0.9,7.1,2021-2022
Norvel Pelle,C,UTA,3,2.0,0.0,2.0,2021-2022
Reggie Perry,PF,TOT,10,4.7,1.2,9.2,2021-2022
Reggie Perry,PF,POR,9,5.1,1.3,10.0,2021-2022
Reggie Perry,PF,IND,1,1.0,0.0,2.0,2021-2022
Jamorko Pickett,PF,DET,13,2.5,0.5,3.8,2021-2022
Theo Pinson,SF,DAL,19,1.1,0.9,2.5,2021-2022
Mason Plumlee,C,CHO,73,7.7,3.1,6.5,2021-2022
Jakob Poeltl,C,SAS,68,9.3,2.8,13.5,2021-2022
Aleksej Pokusevski,PF,OKC,61,5.2,2.1,7.6,2021-2022
Yves Pons,SF,MEM,12,1.0,0.1,1.1,2021-2022
Jordan Poole,SG,GSW,76,3.4,4.0,18.5,2021-2022
Kevin Porter Jr.,PG,HOU,61,4.4,6.2,15.6,2021-2022
Michael Porter Jr.,SF,DEN,9,6.6,1.9,9.9,2021-2022
Otto Porter Jr.,PF,GSW,63,5.7,1.5,8.2,2021-2022
Bobby Portis,C,MIL,72,9.1,1.2,14.6,2021-2022
Kristaps Porziņģis,PF,TOT,51,8.1,2.3,20.2,2021-2022
Kristaps Porziņģis,PF,DAL,34,7.7,2.0,19.2,2021-2022
Kristaps Porziņģis,PF,WAS,17,8.8,2.9,22.1,2021-2022
Micah Potter,C,DET,3,3.0,0.0,4.0,2021-2022
Dwight Powell,C,DAL,82,4.9,1.2,8.7,2021-2022
Myles Powell,PG,PHI,11,0.5,0.3,1.2,2021-2022
Norman Powell,SF-SG,TOT,45,3.2,2.1,19.0,2021-2022
Norman Powell,SF,POR,40,3.3,2.1,18.7,2021-2022
Norman Powell,SG,LAC,5,2.8,2.8,21.4,2021-2022
Joshua Primo,SG,SAS,50,2.3,1.6,5.8,2021-2022
Taurean Prince,PF,MIN,69,2.5,1.0,7.3,2021-2022
Payton Pritchard,SG,BOS,71,1.9,2.0,6.2,2021-2022
Trevelin Queen,SG,HOU,10,1.6,0.4,4.3,2021-2022
Neemias Queta,C,SAC,14,2.2,0.4,3.2,2021-2022
Immanuel Quickley,PG,NYK,78,3.2,3.5,11.3,2021-2022
Jahmi'us Ramsey,SG,SAC,19,0.7,0.4,3.2,2021-2022
Julius Randle,PF,NYK,72,9.9,5.1,20.1,2021-2022
Austin Reaves,SG,LAL,61,3.2,1.8,7.3,2021-2022
Cam Reddish,SF,TOT,49,2.1,1.0,10.1,2021-2022
Cam Reddish,SF,ATL,34,2.5,1.1,11.9,2021-2022
Cam Reddish,SF,NYK,15,1.4,0.7,6.1,2021-2022
Davon Reed,SG,DEN,48,2.3,1.1,4.4,2021-2022
Paul Reed,C,PHI,38,2.4,0.4,3.1,2021-2022
Naz Reid,C,MIN,77,3.9,0.9,8.3,2021-2022
Nick Richards,C,CHO,50,1.7,0.3,3.0,2021-2022
Josh Richardson,SG,TOT,65,2.8,1.8,10.2,2021-2022
Josh Richardson,SG,BOS,44,2.8,1.5,9.7,2021-2022
Josh Richardson,SG,SAS,21,2.9,2.3,11.4,2021-2022
Austin Rivers,SG,DEN,67,1.7,1.3,6.0,2021-2022
Duncan Robinson,SG,MIA,79,2.6,1.6,10.9,2021-2022
Justin Robinson,PG,TOT,25,0.8,1.3,3.1,2021-2022
Justin Robinson,PG,MIL,17,0.8,1.2,2.8,2021-2022
Justin Robinson,PG,SAC,3,0.3,0.7,0.7,2021-2022
Justin Robinson,PG,DET,5,1.4,1.8,5.6,2021-2022
Mitchell Robinson,C,NYK,72,8.6,0.5,8.5,2021-2022
Jeremiah Robinson-Earl,C,OKC,49,5.6,1.0,7.5,2021-2022
Isaiah Roby,PF,OKC,45,4.8,1.6,10.1,2021-2022
Rajon Rondo,PG,TOT,39,2.8,4.4,4.8,2021-2022
Rajon Rondo,PG,LAL,18,2.7,3.7,3.1,2021-2022
Rajon Rondo,PG,CLE,21,2.8,4.9,6.2,2021-2022
Derrick Rose,PG,NYK,26,3.0,4.0,12.0,2021-2022
Terrence Ross,SG,ORL,63,2.6,1.8,10.0,2021-2022
Terry Rozier,SG,CHO,73,4.3,4.5,19.3,2021-2022
Ricky Rubio,PG,CLE,34,4.1,6.6,13.1,2021-2022
D'Angelo Russell,PG,MIN,65,3.3,7.1,18.1,2021-2022
Matt Ryan,SF,BOS,1,0.0,0.0,3.0,2021-2022
Domantas Sabonis,C-PF,TOT,62,12.1,5.2,18.9,2021-2022
Domantas Sabonis,C,IND,47,12.1,5.0,18.9,2021-2022
Domantas Sabonis,PF,SAC,15,12.3,5.8,18.9,2021-2022
Olivier Sarr,C,OKC,22,4.2,0.9,7.0,2021-2022
Tomáš Satoranský,SG,TOT,55,2.3,3.3,3.6,2021-2022
Tomáš Satoranský,SG,NOP,32,2.0,2.4,2.8,2021-2022
Tomáš Satoranský,SG,SAS,1,1.0,0.0,3.0,2021-2022
Tomáš Satoranský,SG,WAS,22,2.8,4.9,4.9,2021-2022
Jordan Schakel,SG,WAS,4,2.0,0.0,1.3,2021-2022
Admiral Schofield,SF,ORL,38,2.3,0.7,3.8,2021-2022
Dennis Schröder,SG-PG,TOT,64,3.3,4.6,13.5,2021-2022
Dennis Schröder,SG,BOS,49,3.3,4.2,14.4,2021-2022
Dennis Schröder,PG,HOU,15,3.3,5.9,10.9,2021-2022
Tre Scott,SF,CLE,2,1.0,0.0,3.0,2021-2022
Jay Scrubb,SG,LAC,18,0.9,0.4,2.7,2021-2022
Wayne Selden,SG,NYK,3,0.3,0.3,1.7,2021-2022
Alperen Ţengün,C,HOU,72,5.5,2.6,9.6,2021-2022
Collin Sexton,SG,CLE,11,3.3,2.1,16.0,2021-2022
Landry Shamet,SG,PHO,69,1.8,1.6,8.3,2021-2022
Day'Ron Sharpe,PF,BRK,32,5.0,0.5,6.2,2021-2022
Pascal Siakam,PF,TOR,68,8.5,5.3,22.8,2021-2022
Chris Silva,PF,TOT,10,3.6,0.7,2.6,2021-2022
Chris Silva,PF,MIN,1,1.0,0.0,0.0,2021-2022
Chris Silva,PF,MIA,9,3.9,0.8,2.9,2021-2022
Marko Simonovic,C,CHI,9,1.1,0.0,1.9,2021-2022
Anfernee Simons,SG,POR,57,2.6,3.9,17.3,2021-2022
Zavier Simpson,PG,OKC,4,5.3,7.5,11.0,2021-2022
Jericho Sims,PF,NYK,41,4.1,0.5,2.2,2021-2022
Deividas Sirvydis,SG,DET,3,2.0,0.3,1.0,2021-2022
Javonte Smart,PG,TOT,17,1.4,0.9,3.0,2021-2022
Javonte Smart,PG,MIL,13,1.5,1.1,2.4,2021-2022
Javonte Smart,PG,MIA,4,1.3,0.5,5.0,2021-2022
Marcus Smart,PG,BOS,71,3.8,5.9,12.1,2021-2022
Dennis Smith Jr.,PG,POR,37,2.4,3.6,5.6,2021-2022
Ish Smith,PG,TOT,65,2.2,3.8,6.3,2021-2022
Ish Smith,PG,CHO,37,1.5,2.6,4.5,2021-2022
Ish Smith,PG,WAS,28,3.0,5.2,8.6,2021-2022
Jalen Smith,PF,TOT,51,6.0,0.5,9.2,2021-2022
Jalen Smith,PF,PHO,29,4.8,0.2,6.0,2021-2022
Jalen Smith,PF,IND,22,7.6,0.8,13.4,2021-2022
Xavier Sneed,SF,TOT,9,0.7,0.1,0.6,2021-2022
Xavier Sneed,SF,MEM,2,1.0,0.0,0.0,2021-2022
Xavier Sneed,SF,UTA,7,0.6,0.1,0.7,2021-2022
Tony Snell,SG,TOT,53,1.9,0.5,3.5,2021-2022
Tony Snell,SG,POR,38,1.9,0.5,2.6,2021-2022
Tony Snell,SG,NOP,15,2.1,0.5,5.9,2021-2022
Jaden Springer,SG,PHI,2,1.0,0.0,1.0,2021-2022
Cassius Stanley,SG,DET,9,2.1,0.4,5.8,2021-2022
Nik Stauskas,SG,TOT,8,0.4,0.3,2.3,2021-2022
Nik Stauskas,SG,MIA,2,1.5,0.5,5.5,2021-2022
Nik Stauskas,SG,BOS,6,0.0,0.2,1.2,2021-2022
Lance Stephenson,SG-SF,TOT,46,2.8,3.6,8.3,2021-2022
Lance Stephenson,SF,ATL,6,2.5,1.8,1.8,2021-2022
Lance Stephenson,SG,IND,40,2.8,3.9,9.3,2021-2022
Lamar Stevens,PF,CLE,63,2.6,0.7,6.1,2021-2022
Isaiah Stewart,C,DET,71,8.7,1.2,8.3,2021-2022
Max Strus,SF,MIA,68,3.0,1.4,10.6,2021-2022
Jalen Suggs,PG,ORL,48,3.6,4.4,11.8,2021-2022
Craig Sword,SG,WAS,3,0.0,0.3,2.0,2021-2022
Keifer Sykes,PG,IND,32,1.4,1.9,5.6,2021-2022
Jae'Sean Tate,SF,HOU,78,5.4,2.8,11.8,2021-2022
Jayson Tatum,SF,BOS,76,8.0,4.4,26.9,2021-2022
Terry Taylor,SG,IND,33,5.2,1.2,9.6,2021-2022
Garrett Temple,SG,NOP,59,2.4,1.3,5.2,2021-2022
Emanuel Terry,PF,PHO,3,5.0,0.7,0.0,2021-2022
Tyrell Terry,PG,MEM,2,0.0,0.0,1.0,2021-2022
Jon Teske,C,MEM,3,0.7,0.3,0.0,2021-2022
Daniel Theis,C,TOT,47,4.9,0.9,8.2,2021-2022
Daniel Theis,C,HOU,26,5.0,0.8,8.4,2021-2022
Daniel Theis,C,BOS,21,4.7,1.0,7.9,2021-2022
Brodric Thomas,SG,BOS,12,0.8,0.9,1.8,2021-2022
Cam Thomas,SG,BRK,67,2.4,1.2,8.5,2021-2022
Isaiah Thomas,PG,TOT,22,1.3,1.5,8.4,2021-2022
Isaiah Thomas,PG,LAL,4,2.0,1.5,9.3,2021-2022
Isaiah Thomas,PG,DAL,1,0.0,4.0,6.0,2021-2022
Isaiah Thomas,PG,CHO,17,1.2,1.4,8.3,2021-2022
Matt Thomas,SG,CHI,40,1.3,0.5,4.0,2021-2022
Klay Thompson,SG,GSW,32,3.9,2.8,20.4,2021-2022
Tristan Thompson,PF,TOT,57,5.1,0.6,6.0,2021-2022
Tristan Thompson,PF,SAC,30,5.4,0.6,6.2,2021-2022
Tristan Thompson,PF,IND,4,4.5,0.5,7.3,2021-2022
Tristan Thompson,PF,CHI,23,4.7,0.6,5.7,2021-2022
JT Thor,PF,CHO,33,1.3,0.6,2.0,2021-2022
Matisse Thybulle,SG,PHI,66,2.3,1.1,5.7,2021-2022
Killian Tillie,C,MEM,36,1.7,0.6,3.3,2021-2022
Xavier Tillman Sr.,PF,MEM,53,3.0,1.2,4.8,2021-2022
Isaiah Todd,PF,WAS,12,1.0,0.3,1.7,2021-2022
Obi Toppin,PF,NYK,72,3.7,1.1,9.0,2021-2022
Juan Toscano-Anderson,SF,GSW,73,2.4,1.7,4.1,2021-2022
Karl-Anthony Towns,C,MIN,74,9.8,3.6,24.6,2021-2022
Gary Trent Jr.,SG,TOR,70,2.7,2.0,18.3,2021-2022
P.J. Tucker,PF,MIA,71,5.5,2.1,7.6,2021-2022
Rayjon Tucker,SG,TOT,5,1.6,2.0,4.2,2021-2022
Rayjon Tucker,SG,DEN,3,1.3,1.3,2.0,2021-2022
Rayjon Tucker,SG,MIL,2,2.0,3.0,7.5,2021-2022
Myles Turner,C,IND,42,7.1,1.0,12.9,2021-2022
Jonas Valančiūnas,C,NOP,74,11.4,2.6,17.8,2021-2022
Denzel Valentine,SG,TOT,24,1.8,0.5,2.9,2021-2022
Denzel Valentine,SG,CLE,22,1.7,0.5,2.9,2021-2022
Denzel Valentine,SG,UTA,2,2.0,0.0,2.5,2021-2022
Jarred Vanderbilt,PF,MIN,74,8.4,1.3,6.9,2021-2022
Fred VanVleet,PG,TOR,65,4.4,6.7,20.3,2021-2022
Devin Vassell,SF,SAS,71,4.3,1.9,12.3,2021-2022
Gabe Vincent,PG,MIA,68,1.9,3.1,8.7,2021-2022
Nikola Vučević,C,CHI,73,11.0,3.2,17.6,2021-2022
Dean Wade,PF,CLE,51,2.9,1.0,5.3,2021-2022
Franz Wagner,SF,ORL,79,4.5,2.9,15.2,2021-2022
Moritz Wagner,C,ORL,63,3.7,1.4,9.0,2021-2022
Ish Wainright,PF,PHO,45,1.2,0.3,2.4,2021-2022
Kemba Walker,PG,NYK,37,3.0,3.5,11.6,2021-2022
Lonnie Walker IV,SG,SAS,70,2.6,2.2,12.1,2021-2022
M.J. Walker,SG,PHO,2,0.5,0.5,0.0,2021-2022
Tyrone Wallace,SG,NOP,6,1.3,0.2,2.8,2021-2022
Derrick Walton,PG,DET,3,3.3,7.0,6.3,2021-2022
Brad Wanamaker,PG,TOT,23,1.7,2.4,3.6,2021-2022
Brad Wanamaker,PG,IND,22,1.6,2.2,3.5,2021-2022
Brad Wanamaker,PG,WAS,1,4.0,7.0,7.0,2021-2022
Duane Washington Jr.,PG,IND,48,1.7,1.8,9.9,2021-2022
P.J. Washington,PF,CHO,65,5.2,2.3,10.3,2021-2022
Yuta Watanabe,SF,TOR,38,2.4,0.6,4.3,2021-2022
Lindy Waters III,SG,OKC,25,2.9,1.0,8.0,2021-2022
Tremont Waters,PG,TOT,3,1.3,2.3,3.3,2021-2022
Tremont Waters,PG,TOR,2,2.0,3.5,4.0,2021-2022
Tremont Waters,PG,WAS,1,0.0,0.0,2.0,2021-2022
Trendon Watford,SF,POR,48,4.1,1.7,7.6,2021-2022
Paul Watson,SF,OKC,9,3.0,0.9,3.4,2021-2022
Quinndary Weatherspoon,SG,GSW,11,1.3,0.5,2.7,2021-2022
Russell Westbrook,PG,LAL,78,7.4,7.1,18.5,2021-2022
Coby White,PG,CHI,61,3.0,2.9,12.7,2021-2022
Derrick White,SG,TOT,75,3.5,4.9,13.2,2021-2022
Derrick White,SG,SAS,49,3.5,5.6,14.4,2021-2022
Derrick White,SG,BOS,26,3.4,3.5,11.0,2021-2022
Hassan Whiteside,C,UTA,65,7.6,0.4,8.2,2021-2022
Joe Wieskamp,SG,SAS,29,0.5,0.3,2.1,2021-2022
Aaron Wiggins,SG,OKC,50,3.6,1.4,8.3,2021-2022
Andrew Wiggins,SF,GSW,73,4.5,2.2,17.2,2021-2022
Lindell Wigginton,PG,MIL,19,1.3,1.2,4.2,2021-2022
